227	207
241	208
256	212
259	221
259	230
257	238
248	246
243	251
252	253
264	260
260	269
252	269
253	269
261	277
268	291
275	303
280	309
265	309
245	298
243	282
250	268
267	258
278	264
265	285
235	303
221	302
241	278
267	256
283	256
291	266
284	271
255	266
222	260
207	254
213	253
220	255
224	255
226	261
218	266
213	258
211	244
213	227
229	211
237	214
227	235
220	256
228	268
242	277
234	289
224	294
223	282
211	260
205	236
216	227
226	230
234	232
242	225
248	215
241	216
220	231
201	252
200	257
221	248
243	240
254	229
255	217
249	210
230	216
204	225
188	223
184	207
186	178
182	171
183	187
210	187
244	181
239	208
222	264
238	320
284	342
310	327
288	294
247	258
207	230
192	225
198	242
204	258
203	257
209	238
215	214
215	199
210	202
205	218
217	232
244	226
263	215
275	220
305	234
340	244
362	244
362	232
345	215
316	209
298	213
298	215
299	216
292	225
282	238
275	247
281	248
287	249
265	261
231	272
220	260
239	238
266	219
276	209
265	221
249	239
245	251
250	255
270	255
283	250
274	242
265	238
274	242
292	244
291	232
275	217
259	207
263	203
269	204
254	205
223	200
208	194
219	193
231	192
211	191
165	197
148	205
196	208
257	208
290	210
293	211
287	212
268	205
227	199
200	198
202	200
214	200
217	197
206	192
204	190
208	189
227	186
256	176
271	161
256	160
246	168
262	166
288	158
300	161
289	191
272	232
266	249
268	239
262	217
253	202
238	202
228	207
222	206
225	202
245	195
267	186
274	186
271	192
275	200
277	215
272	233
265	244
264	242
267	228
274	213
271	199
253	188
243	188
236	196
224	211
223	232
246	242
282	232
308	215
305	201
303	194
322	194
339	189
349	182
347	176
324	184
308	196
328	199
373	195
404	191
411	194
416	203
429	208
442	199
437	188
411	188
374	198
334	207
316	209
325	204
338	197
352	187
361	180
353	187
345	201
339	211
315	207
271	195
227	193
204	195
210	198
224	196
224	190
207	192
196	207
211	223
247	233
265	237
244	235
208	228
183	222
180	219
209	217
258	215
287	218
283	224
248	225
192	223
146	220
133	213
149	201
177	191
191	187
197	187
212	189
236	190
253	194
255	200
246	205
235	212
230	223
230	237
233	238
240	216
246	193
245	196
240	216
232	235
220	244
207	242
207	226
213	204
215	193
224	199
242	218
253	236
249	240
241	229
242	214
250	204
254	204
258	209
260	206
262	201
269	198
281	197
286	188
285	175
276	171
263	181
271	205
296	227
309	220
297	192
276	181
259	188
262	202
279	212
283	217
279	211
277	190
266	169
273	167
297	179
306	190
282	181
245	173
219	174
223	174
242	167
258	161
261	158
241	156
210	160
194	173
191	184
176	190
155	200
151	210
165	205
184	189
194	183
183	186
169	198
173	206
189	199
198	179
206	161
227	154
243	159
243	178
238	195
234	193
228	168
216	142
203	139
208	153
224	174
236	183
245	174
260	159
272	153
275	164
271	178
243	181
196	171
162	161
151	160
151	166
156	173
167	173
191	166
222	159
238	157
242	155
242	153
233	160
224	175
217	188
196	197
165	201
134	200
110	194
107	188
122	188
147	185
170	176
186	170
204	168
223	166
229	157
219	142
199	144
186	152
199	154
221	156
234	150
246	139
255	137
252	140
244	149
236	168
233	183
233	184
239	182
248	176
256	163
272	154
295	160
317	179
319	200
294	219
260	228
244	213
248	188
240	170
229	173
243	192
263	212
258	216
255	197
260	173
259	173
265	198
271	218
279	207
288	185
287	186
282	203
283	212
281	203
259	186
237	177
236	185
252	205
262	214
271	205
274	186
280	179
299	190
309	197
288	192
250	178
223	165
222	170
213	181
195	189
205	190
238	186
251	185
233	190
205	197
206	200
247	194
272	182
265	174
250	175
235	181
240	188
290	191
337	187
342	181
326	174
297	168
252	173
229	188
249	201
284	209
300	205
286	190
254	186
232	198
241	212
261	211
270	193
265	181
253	187
252	203
269	206
288	196
304	179
320	173
340	194
353	215
355	213
354	194
350	174
351	167
358	172
356	176
343	180
311	189
278	193
265	191
250	181
223	163
193	157
172	170
181	186
222	185
264	166
285	145
283	143
281	163
296	184
314	182
312	168
284	171
237	197
210	222
224	227
243	221
238	208
216	203
207	219
218	248
235	269
248	269
255	253
271	227
288	214
290	223
301	239
335	238
362	224
355	197
315	184
261	200
244	235
256	249
278	227
292	200
293	202
304	210
343	209
383	204
392	208
358	218
303	226
260	224
237	209
232	191
247	185
266	187
284	190
307	192
331	193
335	186
315	182
296	183
280	187
270	191
276	190
288	186
286	186
275	191
291	204
337	219
368	222
359	214
326	207
291	206
258	205
239	206
247	208
262	208
269	202
282	192
289	187
284	185
278	187
280	189
276	184
255	183
226	192
221	204
236	210
241	204
225	197
205	206
193	230
188	248
184	249
184	243
195	232
210	225
222	225
232	231
237	233
246	226
239	218
226	222
216	234
213	235
212	225
200	220
198	228
207	244
211	254
209	252
198	246
193	239
196	237
200	245
200	255
197	257
197	252
202	248
199	241
183	236
156	245
147	254
