319	185
317	184
315	183
313	182
311	181
309	180
307	179
305	178
303	177
301	176
299	175
297	174
295	173
294	172
293	171
292	170
291	169
290	168
289	167
288	166
287	165
286	163
285	161
284	159
283	157
282	155
281	153
280	151
279	149
278	147
277	145
277	143
277	141
277	139
277	137
277	135
277	133
277	131
277	129
277	127
277	125
277	123
277	121
277	119
277	118
277	117
277	116
277	115
277	114
277	113
277	112
277	111
277	110
277	109
278	108
279	107
280	106
281	105
281	105
281	105
282	105
282	105
282	105
282	105
283	105
284	105
285	105
286	105
287	105
288	105
289	105
290	105
291	105
292	105
293	105
294	104
295	103
296	102
297	101
298	100
299	99
300	98
301	97
302	96
303	95
304	94
305	93
306	92
307	91
307	90
307	90
307	90
307	89
307	88
307	87
307	87
307	87
307	87
307	87
307	87
307	87
307	87
307	87
307	87
307	87
307	87
307	87
307	87
307	87
307	87
307	87
307	87
307	87
307	87
307	87
307	87
307	87
307	87
307	87
307	87
307	87
307	87
307	87
307	87
307	88
307	89
307	90
307	91
307	92
307	93
307	94
307	95
307	96
307	97
307	98
307	99
307	100
307	100
307	100
307	100
307	100
307	100
307	100
307	100
307	100
307	100
306	100
306	100
306	100
306	100
306	100
306	100
306	100
306	100
306	100
305	100
304	101
303	102
302	103
302	104
302	105
302	106
302	107
302	108
302	109
301	110
300	111
299	112
299	113
299	114
299	115
299	116
299	117
298	118
298	119
297	120
297	121
297	122
296	123
295	124
294	125
293	126
292	127
291	128
290	129
289	130
288	131
287	132
286	133
285	134
284	135
283	136
282	137
281	138
280	140
279	142
278	144
277	146
276	148
275	150
274	152
273	154
273	156
273	158
273	160
273	161
273	163
273	165
273	167
273	169
273	170
273	171
273	172
272	173
271	174
270	174
269	174
268	175
268	176
268	176
268	176
268	176
268	176
268	176
267	176
266	176
265	176
264	176
